Lat,Lng,Distance (meters),Distance (feet),Distance (miles),Elevation (meters),Elevation (feet),Slope (degrees),Aspect (degrees),Landcover,Canopy (percent),Linear Grade (percent)
40.30922918609269,-79.53551111184491,0,0,0.0,308,1010,1,155,asphalt,0,-4.69
40.309171198790224,-79.53546341192734,8,25,0.004734833977009967,307,1007,1,162,asphalt,0,-6.91
40.309113211494775,-79.53541571201555,15,50,0.009469668528452138,307,1007,2,141,asphalt,0,-4.06
40.30905522420636,-79.53536801210953,23,75,0.014204503653891046,307,1007,2,147,asphalt,0,-1.25
40.30899723692498,-79.53532031220928,30,100,0.018939339353325615,306,1004,3,127,asphalt,0,0.1
40.30893924965062,-79.53527261231483,38,125,0.023674175626790826,306,1004,2,137,asphalt,0,0.52
40.308881262383295,-79.53522491242616,46,150,0.02840901247385122,306,1004,2,102,asphalt,0,0.38
40.308823275123,-79.53517721254326,53,175,0.03314384989532038,306,1004,2,127,asphalt,0,0.37
40.30876528786973,-79.53512951266616,61,200,0.037878687889984254,306,1004,1,134,asphalt,0,0.19
40.308707300623496,-79.53508181279483,69,225,0.04261352645905474,306,1004,1,119,asphalt,0,0.06
40.30864931338428,-79.5350341129293,76,250,0.047348365602150465,306,1004,1,126,asphalt,0,0.0
40.30863984215914,-79.53496816050038,82,269,0.05088833877739363,307,1007,0,95,asphalt,0,-0.02
40.3086719021054,-79.53488889468987,90,294,0.05562110984922844,307,1007,0,271,asphalt,0,-0.02
40.30870543914447,-79.53481064194867,97,319,0.060355949370498645,307,1007,0,273,asphalt,0,-0.01
40.308728687859045,-79.534726416555,105,344,0.06508071438627332,307,1007,0,258,asphalt,0,-0.01
40.308750317191894,-79.5346412510569,112,369,0.06981555756261587,307,1007,1,267,asphalt,0,0.0
40.30877194652787,-79.53455608554653,120,394,0.07455040005612285,307,1007,0,243,asphalt,0,0.0
40.30879357586696,-79.53447092002386,128,419,0.07928524186790485,306,1004,1,293,asphalt,0,0.0
40.30881520520916,-79.53438575448894,135,444,0.08402008299653838,306,1004,2,323,asphalt,0,0.0
40.30883683455448,-79.53430058894173,143,469,0.08875492344288875,306,1004,2,145,asphalt,0,0.0
40.308858463902915,-79.53421542338225,150,494,0.09348976320695482,306,1004,2,274,asphalt,0,0.0
40.308882243425664,-79.5341313107749,158,519,0.09822156276368155,306,1004,3,119,asphalt,0,0.0
40.30890848049113,-79.53404840164804,166,544,0.10295640848878657,306,1004,2,233,asphalt,0,0.0
40.30893471756094,-79.53396549250743,173,569,0.10769125342955203,306,1004,3,302,asphalt,0,-0.44
40.30896095463509,-79.53388258335309,181,594,0.11242609758578799,306,1004,2,283,asphalt,0,0.22
40.30898719171359,-79.53379967418502,189,619,0.11716094095698897,306,1004,3,269,asphalt,0,0.15
40.30901342879645,-79.5337167650032,196,644,0.12189578354403416,306,1004,2,259,asphalt,0,0.07
40.309039665883645,-79.53363385580766,204,669,0.1266306253458529,306,1004,2,239,asphalt,0,0.02
40.30906590297519,-79.53355094659838,211,694,0.1313654663633244,307,1007,3,192,asphalt,0,0.0
40.30909214007109,-79.53346803737536,219,719,0.1361003065964471,307,1007,2,140,asphalt,0,-0.01
40.30911837717133,-79.53338512813859,227,744,0.14083514604521946,307,1007,2,255,asphalt,0,2.99
40.30914503569904,-79.53330245039565,234,769,0.14556998450888056,307,1007,1,287,asphalt,0,2.33
40.30917172201553,-79.53321978790309,242,794,0.15030482953185365,307,1007,1,254,asphalt,0,-2.92
40.30919840833649,-79.53313712539669,250,819,0.15503967376135638,307,1007,1,230,asphalt,0,-1.78
40.309225094661926,-79.53305446287644,257,844,0.15977451719788582,307,1007,1,112,asphalt,0,-0.81
40.309251780991836,-79.53297180034234,265,869,0.1645093598409418,307,1007,2,234,asphalt,0,-0.21
