Lat,Lng,Distance (meters),Distance (feet),Distance (miles),Elevation (meters),Elevation (feet),Slope (degrees),Aspect (degrees),Landcover,Canopy (percent),Linear Grade (percent)
40.32418902747018,-79.47131789192004,0,0,0.0,335,1099,6,227,asphalt,67,0.65
40.32424493321375,-79.47136970108349,8,25,0.004734840160442128,335,1099,7,224,asphalt,67,0.47
40.324300838965016,-79.47142151025407,15,50,0.009469679667390199,335,1099,5,219,asphalt,67,0.1
40.32436622264353,-79.47141594433911,23,74,0.014001822161746214,336,1102,6,212,asphalt,67,4.76
40.3244334638065,-79.47139913404837,30,99,0.018736661606482786,336,1102,6,200,asphalt,42,6.3
40.324501182908676,-79.47139283480988,38,124,0.023432596348018267,337,1106,8,195,asphalt,42,11.46
40.32456947071482,-79.47139904279226,45,149,0.028167435749970667,337,1106,10,189,asphalt,42,8.79
40.32463409974112,-79.47142704987057,53,174,0.03287552644247409,338,1109,10,183,asphalt,42,6.25
40.32469306129104,-79.47147044645455,60,198,0.03755213844749826,338,1109,12,192,asphalt,27,2.43
40.324746337923855,-79.47152682108685,68,223,0.04228698011029037,339,1112,12,171,asphalt,35,6.89
40.32479961456495,-79.47158319572793,76,248,0.04702182103617122,339,1112,14,163,asphalt,35,3.52
40.324852891214334,-79.47163957037779,83,273,0.051756661225609756,339,1112,15,187,asphalt,35,2.99
40.324906167872015,-79.47169594503642,91,298,0.056491500678898916,340,1115,14,193,asphalt,35,2.87
40.3249481013718,-79.47176667740065,99,323,0.061216601439572596,340,1115,11,186,asphalt,35,-1.1
40.32498915574318,-79.47183852255057,106,348,0.06595144175732223,340,1115,8,166,asphalt,66,-1.46
40.32503024734356,-79.47191032545204,114,373,0.07068604314399733,340,1115,8,162,asphalt,66,-0.92
40.325078574075505,-79.47197391325723,121,398,0.07542088503162864,340,1115,5,139,asphalt,66,-0.23
40.32512690081612,-79.47203750107383,129,423,0.08015572606886998,340,1115,4,124,asphalt,66,4.33
